,Filename,Season,Participant,X offset,X scale,Y offset,Y scale,Segment,Length,NaNs,X_mean,Y_mean,X_std,Y_std,Missing fixations,Mean speed,Median speed,Saccades,Median peak speed,Median saccade distance,Median saccade duration,Median fixation duration,Weibull fixation k,Weibull fixation lambda,Poisson discovery rate,Poisson discovery fit
0,data_Task6_P038_trial_0.txt,Ruj,38,-2.232558139534888,1.033653846153846,-12.139534883720929,1.0785953177257526,1,60.0,0.11259999999999248,1138.6257404229007,462.7979112819156,454.1464061500929,223.01408275789706,8,1882.94185152851,1061.4406801269267,162,17933.112259597878,196.7192229970067,0.034,0.293,1.7438502613943574,0.3106391993828142,0.01081752591852875,0.9945350855902052
0,data_Task6_P038_trial_0.txt,Ruj,38,-2.232558139534888,1.033653846153846,-12.139534883720929,1.0785953177257526,2,60.0,0.12276666666665803,1147.5191879298552,440.55752039419565,574.4937402941223,207.18946866131625,13,1802.6934724130872,980.9158972569859,163,16314.736938544293,186.64837219684767,0.034,0.269,1.8014537774740496,0.2965983191789592,0.010531183280293203,0.998493094004005
0,data_Task6_P038_trial_0.txt,Ruj,38,-2.232558139534888,1.033653846153846,-12.139534883720929,1.0785953177257526,3,59.998,0.22652421747397,1190.7940809244624,582.4371974610566,396.2344006226952,218.56221595684661,22,1716.7216323370178,1012.8254026873933,169,15950.838259324208,177.62664742392937,0.033,0.2665,1.4842244834496114,0.3077085476519975,0.01051373980486646,0.9976061638948888
0,data_Task6_P039_trial_0.txt,Ruj,39,17.116279069767472,0.9634055265123226,74.93023255813954,0.9634055265123226,1,60.0,0.13061666666665717,1081.3011759527787,464.62456993221554,321.58356591732394,100.46102483904714,0,1445.6152925239114,985.0095909607968,108,12822.009287875986,224.7739683245577,0.0335,0.4,1.233264475289303,0.4758414189271446,0.005017130479829482,0.942282803189697
0,data_Task6_P039_trial_0.txt,Ruj,39,17.116279069767472,0.9634055265123226,74.93023255813954,0.9634055265123226,2,60.0,0.16393333333332016,1284.5020726490598,655.6645593640313,456.15860437281196,123.95467062240753,0,1233.4527569574618,952.1778635006508,74,10545.232903236503,133.79193487322792,0.0325,0.49,1.1667880162807467,0.7360174829789373,0.005023699245892123,0.9406411500437746
0,data_Task6_P039_trial_0.txt,Ruj,39,17.116279069767472,0.9634055265123226,74.93023255813954,0.9634055265123226,3,60.0,0.11968333333332504,985.0778872104844,672.8646275913934,588.3088996628056,109.66065757781303,0,1176.9750058133602,938.1525744152503,56,10943.923025006863,118.31914272869453,0.033,0.523,0.9010876189867792,0.875012706140281,0.001751362415532215,0.8973157076190176
0,data_Task6_P040_trial_0.txt,Ruj,40,36.465116279069775,1.0023310023310026,151.11627906976744,0.8704453441295547,1,60.0,0.036400000000000876,977.8512461605554,537.8872062158381,173.14464796057283,103.14285182929417,0,1023.8294077405723,554.0095546682935,115,11237.30211713594,194.8654711471529,0.035,0.3825,1.7437205739608683,0.46829233421324445,0.004510011208926018,0.976651010453478
0,data_Task6_P040_trial_0.txt,Ruj,40,36.465116279069775,1.0023310023310026,151.11627906976744,0.8704453441295547,2,60.0,0.06361666666666455,1024.005153447316,476.39148806016425,233.74560024830487,108.92542438929802,0,975.6102744291439,542.3627697870177,87,13570.220481464079,252.98384528116458,0.038,0.487,1.45426970801029,0.5921186530851787,0.005229255981191438,0.9899390361912603
0,data_Task6_P040_trial_0.txt,Ruj,40,36.465116279069775,1.0023310023310026,151.11627906976744,0.8704453441295547,3,60.0,0.047299999999999676,852.7587271084701,482.822146928957,204.84015490363294,122.47291176406839,0,792.6965126200207,569.3981935623934,70,9170.836512580434,91.32617245927518,0.0235,0.481,1.2828955635247932,0.6914450613215111,0.0026985226304826523,0.9221502341959749
0,data_Task6_P051_trial_0.txt,Ruj,51,-21.58139534883719,1.0023310023310026,9.627906976744184,1.002331002331002,1,60.0,0.029200000000001242,844.7447552047367,477.3532054803684,452.52888649447885,212.37001619312332,2,1264.7413361542165,512.529012128134,124,16221.754014459166,247.25654385730374,0.037,0.368,1.7756756965069098,0.4179159886073234,0.005899703362115424,0.9788587262995497
0,data_Task6_P051_trial_0.txt,Ruj,51,-21.58139534883719,1.0023310023310026,9.627906976744184,1.002331002331002,2,60.0,0.01756666666666677,939.3510859411687,458.580082936324,366.761343286572,156.79012947752184,1,879.7529137614465,457.9401854915632,95,12107.970936548323,139.7597744972241,0.029,0.482,1.813847578253225,0.6009475481046138,0.00430644017802769,0.9877374788706024
0,data_Task6_P051_trial_0.txt,Ruj,51,-21.58139534883719,1.0023310023310026,9.627906976744184,1.002331002331002,3,60.0,0.023383333333334005,870.5833231794289,516.1220454375392,427.14022050311377,214.06632133809688,2,930.4054936426943,478.424306722296,91,13870.383359658907,198.76987945591327,0.036,0.444,1.4717585938919369,0.625481328316631,0.004122389087454557,0.9949008230515095
0,data_Task6_P053_trial_0.txt,Ruj,53,-40.93023255813949,1.0229976209357652,-33.90697674418604,1.012558869701727,1,60.0,0.03826666666666734,1071.937876769002,428.28874463754937,401.12385328631376,176.22064454480247,0,1291.9319237429622,732.2673573041019,93,13074.635614865248,241.64438615263992,0.038,0.487,2.320737764214572,0.6129420341766969,0.007075756906822725,0.9872753059932591
0,data_Task6_P053_trial_0.txt,Ruj,53,-40.93023255813949,1.0229976209357652,-33.90697674418604,1.012558869701727,2,60.0,0.03470000000000106,1081.1376482006515,442.54630196873904,168.63108860449304,102.71932081470729,0,1036.8904674696691,714.817773306057,74,9890.950249678986,140.04082708802886,0.032,0.695,1.8366715207724718,0.7932439442522911,0.007943345642132454,0.9925189072472286
0,data_Task6_P053_trial_0.txt,Ruj,53,-40.93023255813949,1.0229976209357652,-33.90697674418604,1.012558869701727,3,60.0,0.0531166666666657,1026.2308951499454,477.63633305398264,199.49981652557932,69.5668634818065,0,1031.5371114101338,682.4683275208279,75,12205.32415381321,133.50407093179274,0.027,0.599,1.5266726583852817,0.7718206356582473,0.007374295629521207,0.9860479266135522
0,data_Task6_P054_trial_0.txt,Ruj,54,75.16279069767444,0.9728506787330318,-44.7906976744186,0.9728506787330315,1,60.0,0.029250000000001247,959.4377301918212,464.50657703125614,373.1574676387867,150.7049985733947,0,1747.8465263363746,746.2850260810303,168,16877.589793252828,261.87700831098937,0.0425,0.281,2.4156875399511284,0.2834209534472477,0.009433534283227012,0.9881028805356229
0,data_Task6_P054_trial_0.txt,Ruj,54,75.16279069767444,0.9728506787330318,-44.7906976744186,0.9728506787330315,2,60.0,0.033016666666667915,960.2294214120371,484.6982617412192,257.07862846058623,101.75545394176484,0,1439.1575577066174,757.0670051100655,152,15613.466533321976,205.1910213047698,0.0315,0.325,2.215256859851964,0.340235931833176,0.005917631549060941,0.9666295813866755
0,data_Task6_P054_trial_0.txt,Ruj,54,75.16279069767444,0.9728506787330318,-44.7906976744186,0.9728506787330315,3,60.0,0.05866666666666509,942.6154807131504,475.00105110686684,298.878618860794,103.07204514726472,0,1348.2786996320478,727.3598707484227,128,15486.278626286272,213.87535688393,0.035,0.362,1.4989822598900195,0.4155762758651497,0.004627146700854484,0.9900313327434054
0,data_Task6_P058_trial_0.txt,Ruj,58,75.16279069767444,0.9634055265123226,42.27906976744187,0.9728506787330315,1,60.0,0.03531666666666766,909.8036158733598,454.07426729252035,343.1678729851044,154.3037694735088,0,1220.7474212850134,542.4176882641311,126,13138.798734490922,248.34254969576236,0.0405,0.361,2.04148828844664,0.42291243907730103,0.007045106549764008,0.9990932029875115
0,data_Task6_P058_trial_0.txt,Ruj,58,75.16279069767444,0.9634055265123226,42.27906976744187,0.9728506787330315,2,60.0,0.05256666666666576,910.9262924552497,442.55100423737514,388.0402821409976,134.63148777449877,2,1150.2124556924705,587.7435689950647,119,11799.825290182025,245.76979451971062,0.033,0.4105,1.856966739920102,0.4575393376786052,0.0048009510101983946,0.9983271546265482
0,data_Task6_P058_trial_0.txt,Ruj,58,75.16279069767444,0.9634055265123226,42.27906976744187,0.9728506787330315,3,60.0,0.054299999999998905,811.0968646417575,389.8803813673736,341.3216038761243,119.06425792882496,0,1132.5420165452965,585.1114147292884,116,11108.033586270294,197.61648020822975,0.039,0.428,2.0798103935619583,0.47085195853875905,0.005078804796738138,0.9787017154803089
